"year","ncessch","school_name","state_name","lea_name","zip_location","latitude","longitude","county_code","school_level","school_type"
"2015","530678000993","Pomeroy Elementary School","Washington","Pomeroy School District","99347","46.47288","-117.596869","53023","Primary","Regular school"
"2015","530678000994","Pomeroy Jr Sr High School","Washington","Pomeroy School District","99347","46.471819","-117.595918","53023","High","Regular school"
"2015","530682000995","Lincoln High School","Washington","Port Angeles School District","98363","48.118612","-123.45633","53009","High","Other/alternative school"
"2015","530682000998","Franklin Elementary","Washington","Port Angeles School District","98362","48.103478","-123.423669","53009","Primary","Regular school"
"2015","530682000999","Hamilton Elementary","Washington","Port Angeles School District","98363","48.127637","-123.473762","53009","Primary","Regular school"
"2015","530682001000","Jefferson Elementary","Washington","Port Angeles School District","98362","48.107883","-123.43965","53009","Primary","Regular school"
"2015","530682001002","Port Angeles High School","Washington","Port Angeles School District","98362","48.100824","-123.441","53009","High","Regular school"
"2015","530682001004","Stevens Middle School","Washington","Port Angeles School District","98363","48.116936","-123.465526","53009","Middle","Regular school"
"2015","530682002505","Dry Creek Elementary","Washington","Port Angeles School District","98363","48.113029","-123.537803","53009","Primary","Regular school"
"2015","530682002551","Parents As Partners","Washington","Port Angeles School District","98362","48.115019","-123.433197","53009","Primary","Other/alternative school"
"2015","530682002616","North Olympic Peninsula Skills Center","Washington","Port Angeles School District","98363","48.119008","-123.455894","53009","High","Vocational school"
"2015","530682003096","Special Education","Washington","Port Angeles School District","98362","48.115046","-123.433234","53009","Other","Special education school"
"2015","530682003230","Roosevelt Elementary School","Washington","Port Angeles School District","98362","48.1023","-123.389481","53009","Primary","Regular school"
"2015","530684001005","Grant Street Elementary","Washington","Port Townsend School District","98368","48.112157","-122.791922","53031","Primary","Regular school"
"2015","530684001007","Port Townsend High School","Washington","Port Townsend School District","98368","48.118161","-122.767828","53031","High","Regular school"
"2015","530684001305","Blue Heron Middle School","Washington","Port Townsend School District","98368","48.128705","-122.779014","53031","Middle","Regular school"
"2015","530684002791","OCEAN","Washington","Port Townsend School District","98368","48.112157","-122.791922","53031","Other","Other/alternative school"
"2015","530687001009","Prescott Elementary School","Washington","Prescott School District","99348","46.297371","-118.32004","53071","Primary","Regular school"
"2015","530687001010","Prescott Jr Sr High","Washington","Prescott School District","99348","46.29742","-118.320061","53071","High","Regular school"
"2015","530687003274","Prescott Special Ed Pre-school","Washington","Prescott School District","99348","46.29733","-118.320081","53071","Primary","Special education school"
"2015","530687003376","VISTA HERMOSA ELEMENTARY","Washington","Prescott School District","99348","46.31549","-118.725891","53071","Primary","Regular school"
"2015","530690001011","Prosser Heights Elementary","Washington","Prosser School District","99350","46.211949","-119.75215","53005","Primary","Regular school"
"2015","530690001012","Prosser High School","Washington","Prosser School District","99350","46.203714","-119.766329","53005","High","Regular school"
"2015","530690001013","Housel Middle School","Washington","Prosser School District","99350","46.208763","-119.752941","53005","Middle","Regular school"
"2015","530690001014","Keene-Riverview Elementary","Washington","Prosser School District","99350","46.20081","-119.775139","53005","Primary","Regular school"
"2015","530690001015","Whitstran Elementary","Washington","Prosser School District","99350","46.235257","-119.708739","53005","Primary","Regular school"
"2015","530690002548","Prosser Falls Education Center","Washington","Prosser School District","99350","46.211899","-119.771018","53005","High","Other/alternative school"
"2015","530693001017","Franklin Elementary","Washington","Pullman School District","99163","46.717376","-117.170794","53075","Primary","Regular school"
"2015","530693001018","Jefferson Elementary","Washington","Pullman School District","99163","46.74068","-117.181055","53075","Primary","Regular school"
"2015","530693001019","Lincoln Middle School","Washington","Pullman School District","99163","46.718203","-117.17841","53075","Middle","Regular school"
"2015","530693001020","Pullman High School","Washington","Pullman School District","99163","46.747907","-117.186116","53075","High","Regular school"
"2015","530693001021","Sunnyside Elementary","Washington","Pullman School District","99163","46.727129","-117.188312","53075","Primary","Regular school"
"2015","530696000691","Shaw Road Elementary","Washington","Puyallup School District","98372","47.181956","-122.257375","53053","Primary","Regular school"
